Date,Ticker,Sector,Price,Shares,Weight,Return,Market_Value
2015-04-30,CAT,Industrials,67.39239501953125,813.0,0.050548241648875405,0.09459048440204199,54790.017150878906
2015-04-30,FDX,Industrials,147.17498779296875,341.0,0.046301280725203925,0.024902057813968925,50186.670837402344
2015-04-30,FCX,Materials,21.060823440551758,3295.0,0.06402290599669698,0.23133247170049076,69395.41323661804
2015-04-30,NUE,Materials,38.33009719848633,1472.0,0.052053788980024294,0.027982113447509338,56421.903076171875
2015-04-30,XOM,Energy,56.43159484863281,892.0,0.046439955541261846,0.027882661096133132,50336.98260498047
2015-04-30,OXY,Energy,59.03327941894531,856.0,0.046620324395803873,0.09726026338551641,50532.48718261719
2015-04-30,META,Communication,78.40049743652344,662.0,0.04788300793248432,-0.041960577416746525,51901.129302978516
2015-04-30,BKNG,Communication,1224.42333984375,50.0,0.056481499807262,0.06327365255540873,61221.1669921875
2015-05-31,NVDA,Technology,0.5356097221374512,108512.0,0.05321594316259044,0.0014609496049842186,58120.0821685791
2015-05-31,AMD,Technology,2.2799999713897705,19455.0,0.040614547666551676,0.008849549119871458,44357.399443387985
2015-05-31,TSLA,Technology,16.719999313354492,3684.0,0.056399002234249894,0.10948902799891669,61596.47747039795
2015-05-31,GS,Financials,169.4542236328125,355.0,0.05508029976813797,0.05301419433313326,60156.24938964844
2015-05-31,MS,Financials,29.13991928100586,1947.0,0.051948120589504834,0.023853944375354486,56735.42284011841
2015-05-31,UNH,Healthcare,103.15418243408203,550.0,0.05194755061443832,0.07908471349230894,56734.80033874512
2015-05-31,DHR,Healthcare,35.475589752197266,1479.0,0.048041144151234456,0.05422547744851425,52468.397243499756
2015-05-31,LLY,Healthcare,66.0180435180664,842.0,0.05089677739332477,0.10540775715441009,55587.192642211914
2015-05-31,TGT,Consumer Staples,60.1262321472168,908.0,0.04998795634988261,0.012922664007651186,54594.61878967285
2015-05-31,WMT,Consumer Staples,20.461963653564453,2162.0,0.040505923912711635,-0.04242557104101863,44238.76541900635
2015-05-31,AMZN,Consumer Discretionary,21.46150016784668,2821.0,0.055434317673800276,0.017663210846626143,60542.89197349548
2015-05-31,SBUX,Consumer Discretionary,42.84100341796875,1395.0,0.05472041544688877,0.05133727655771736,59763.199768066406
2015-05-31,CAT,Industrials,66.18233489990234,813.0,0.049266098926986336,-0.01795544021366524,53806.238273620605
2015-05-31,FDX,Industrials,150.34291076660156,341.0,0.04694105837509469,0.02152487335748332,51266.93257141113
2015-05-31,FCX,Materials,17.78449058532715,3295.0,0.05365527101796797,-0.15556527808481424,58599.896478652954
2015-05-31,NUE,Materials,37.106300354003906,1472.0,0.05001163002335323,-0.03192783044992509,54620.47412109375
2015-05-31,XOM,Energy,55.485172271728516,892.0,0.04531660197502297,-0.016771147075373305,49492.773666381836
2015-05-31,OXY,Energy,57.62562942504883,856.0,0.045165309520216045,-0.023845024497228473,49327.5387878418
2015-05-31,META,Communication,78.81853485107422,662.0,0.04777513149433194,0.0053320760482322704,52177.87007141113
2015-05-31,BKNG,Communication,1159.364501953125,50.0,0.05307689970371115,-0.053134268004828455,57968.22509765625
2015-06-30,NVDA,Technology,0.4867199957370758,108512.0,0.048182574235840485,-0.09127863886650844,52814.96017742157
2015-06-30,AMD,Technology,2.4000000953674316,19455.0,0.042596658940174593,0.052631633983975634,46692.00185537338
2015-06-30,TSLA,Technology,17.884000778198242,3684.0,0.06010593317106545,0.0696173153496511,65884.65886688232
2015-06-30,GS,Financials,171.5909881591797,355.0,0.05557198001436624,0.012609685852370989,60914.80079650879
2015-06-30,MS,Financials,29.58998680114746,1947.0,0.0525585972241839,0.015445050338041444,57611.70430183411
2015-06-30,UNH,Healthcare,105.13362884521484,550.0,0.05275181260622968,0.01918920168261451,57823.495864868164
2015-06-30,DHR,Healthcare,35.2310676574707,1479.0,0.047536480129832734,-0.006892685828046474,52106.74906539917
2015-06-30,LLY,Healthcare,69.85862731933594,842.0,0.05366179326479208,0.05817475945373207,58820.96420288086
2015-06-30,TGT,Consumer Staples,61.877281188964844,908.0,0.051256637691678805,0.029122879967942605,56184.57131958008
2015-06-30,WMT,Consumer Staples,19.541780471801758,2162.0,0.038543652071866705,-0.04497042401902618,42249.3293800354
2015-06-30,AMZN,Consumer Discretionary,21.704500198364258,2821.0,0.055858069009035026,0.011322602269977278,61228.39505958557
2015-06-30,SBUX,Consumer Discretionary,44.20968246459961,1395.0,0.05626322804546535,0.03194787557325962,61672.507038116455
2015-06-30,CAT,Industrials,65.79446411132812,813.0,0.048799226940447575,-0.005860639234938625,53490.899322509766
2015-06-30,FDX,Industrials,148.09805297851562,341.0,0.046071968701230114,-0.014931583914661206,50501.43606567383
2015-06-30,FCX,Materials,16.852279663085938,3295.0,0.05065789262047974,-0.05241707192953382,55528.261489868164
2015-06-30,NUE,Materials,34.847198486328125,1472.0,0.046795998847331134,-0.06088189461421245,51295.076171875
2015-06-30,XOM,Energy,54.18268585205078,892.0,0.04409186065723686,-0.02347449537146684,48330.9557800293
2015-06-30,OXY,Energy,57.86482238769531,856.0,0.045187824318578755,0.00415080867719797,49532.28796386719
2015-06-30,META,Communication,85.36766052246094,662.0,0.051556616928983445,0.08309118767255863,56513.39126586914
2015-06-30,BKNG,Communication,1138.9180908203125,50.0,0.05195119458118133,-0.01763587818875545,56945.904541015625
2015-07-31,NVDA,Technology,0.4828474521636963,108512.0,0.04810786957664119,-0.007956409449574875,52394.74272918701
2015-07-31,AMD,Technology,1.9299999475479126,19455.0,0.034476005794871,-0.19583338714307996,37548.14897954464
2015-07-31,TSLA,Technology,17.74333381652832,3684.0,0.0600182402287843,-0.007865519769010731,65366.44178009033
2015-07-31,GS,Financials,168.5337371826172,355.0,0.05493430279428976,-0.017817083573913428,59829.4766998291
2015-07-31,MS,Financials,29.74178695678711,1947.0,0.05316935876118964,0.005130119072366712,57907.2592048645
2015-07-31,UNH,Healthcare,104.61659240722656,550.0,0.05283134559894935,-0.004917897761804624,57539.12582397461
2015-07-31,DHR,Healthcare,37.6884765625,1479.0,0.051180576031486694,0.069751190310811,55741.2568359375
2015-07-31,LLY,Healthcare,70.71209716796875,842.0,0.05466813042409173,0.012217100183366858,59539.58581542969
2015-07-31,TGT,Consumer Staples,62.04402160644531,908.0,0.051726631985039614,0.002694695278728565,56335.971618652344
2015-07-31,WMT,Consumer Staples,19.8310604095459,2162.0,0.039366793289437804,0.014803151543001158,42874.75260543823
2015-07-31,AMZN,Consumer Discretionary,26.8075008392334,2821.0,0.06943650085234807,0.23511256164533667,75623.95986747742
2015-07-31,SBUX,Consumer Discretionary,47.763282775878906,1395.0,0.061178213191046375,0.08038058889305066,66629.77947235107
2015-07-31,CAT,Industrials,61.55609893798828,813.0,0.045950479460507294,-0.0644182642200456,50045.10843658447
2015-07-31,FDX,Industrials,148.9845733642578,341.0,0.0466470402828831,0.005986036736558509,50803.739517211914
2015-07-31,FCX,Materials,10.737765312194824,3295.0,0.03248611215132383,-0.3628301021068767,35380.936703681946
2015-07-31,NUE,Materials,34.90254592895508,1472.0,0.047172981922461284,0.0015882895908738703,51376.547607421875
2015-07-31,XOM,Energy,51.58425521850586,892.0,0.04224841607673096,-0.047956844380880215,46013.15565490723
2015-07-31,OXY,Energy,52.23234558105469,856.0,0.041052698185619345,-0.09733853098006473,44710.88781738281
2015-07-31,META,Communication,93.56900787353516,662.0,0.05687460935930088,0.0960708926645164,61942.68321228027
2015-07-31,BKNG,Communication,1230.120849609375,50.0,0.0564736940329978,0.08007841786354719,61506.04248046875
2015-08-31,NVDA,Technology,0.5463701486587524,108512.0,0.056812446740625855,0.13155852062676,59287.717571258545
2015-08-31,AMD,Technology,1.809999942779541,19455.0,0.03374337809975364,-0.0621761699635448,35213.54888677597
2015-08-31,TSLA,Technology,16.604000091552734,3684.0,0.05861531599955716,-0.06421193090073474,61169.13633728027
2015-08-31,GS,Financials,155.53240966796875,355.0,0.05290881267573246,-0.07714376796000588,55214.005432128906
2015-08-31,MS,Financials,26.380149841308594,1947.0,0.049217774436398236,-0.11302740888981411,51362.15174102783
2015-08-31,UNH,Healthcare,99.70458221435547,550.0,0.0525480457739444,-0.046952496538510746,54837.52021789551
2015-08-31,DHR,Healthcare,35.81968688964844,1479.0,0.05076550622447606,-0.049585174124841314,52977.31690979004
2015-08-31,LLY,Healthcare,69.31962585449219,842.0,0.05593028901385287,-0.019692122978178683,58367.12496948242
2015-08-31,TGT,Consumer Staples,59.32453155517578,908.0,0.05161773315170761,-0.043831621175681845,53866.67465209961
2015-08-31,WMT,Consumer Staples,17.95539665222168,2162.0,0.037198844970973685,-0.09458212110641084,38819.56756210327
2015-08-31,AMZN,Consumer Discretionary,25.644500732421875,2821.0,0.06932280009388228,-0.04338338414259957,72343.13656616211
2015-08-31,SBUX,Consumer Discretionary,45.23276138305664,1395.0,0.06046528038906509,-0.052980474660762056,63099.702129364014
2015-08-31,CAT,Industrials,59.84162902832031,813.0,0.04662004787112073,-0.027852153389303136,48651.244400024414
2015-08-31,FDX,Industrials,130.8981475830078,341.0,0.04277269763188638,-0.12139797680280517,44636.268325805664
2015-08-31,FCX,Materials,9.723389625549316,3295.0,0.030700953908837546,-0.09446804406252818,32038.568816184998
2015-08-31,NUE,Materials,34.230438232421875,1472.0,0.04828353193845513,-0.019256695425637238,50387.205078125
2015-08-31,XOM,Energy,49.45732498168945,892.0,0.04227408722837766,-0.04123215946041947,44115.93388366699
2015-08-31,OXY,Energy,54.3231201171875,856.0,0.0445591843911248,0.040028348581212514,46500.5908203125
2015-08-31,META,Communication,89.01049041748047,662.0,0.05646481964769286,-0.048718240789897393,58924.94465637207
2015-08-31,BKNG,Communication,1235.1361083984375,50.0,0.05917844981253555,0.004077045593248174,61756.805419921875
2015-09-30,NVDA,Technology,0.5991113185882568,108512.0,0.06378426798936931,0.0965301088629662,65010.767402648926
2015-09-30,AMD,Technology,1.7200000286102295,19455.0,0.032831291904380625,-0.04972371105774864,33462.600556612015
2015-09-30,TSLA,Technology,16.559999465942383,3684.0,0.05985607336402701,-0.0026500015278088096,61007.03803253174
2015-09-30,GS,Financials,143.2943572998047,355.0,0.04990978800360972,-0.07868490171463238,50869.496841430664
2015-09-30,MS,Financials,24.121173858642578,1947.0,0.0460778995508343,-0.08563165851047183,46963.9255027771
2015-09-30,UNH,Healthcare,100.40415954589844,550.0,0.054180458738964495,0.007016501308224177,55222.28775024414
2015-09-30,DHR,Healthcare,35.13164138793945,1479.0,0.05097942094195295,-0.019208585039525383,51959.69761276245
2015-09-30,LLY,Healthcare,70.4476089477539,842.0,0.05819780862305157,0.01627220400221785,59316.88673400879
2015-09-30,TGT,Consumer Staples,60.04977035522461,908.0,0.05349651395674113,0.012224939346959784,54525.191482543945
2015-09-30,WMT,Consumer Staples,17.985910415649414,2162.0,0.038151919999110495,0.0016994201809492626,38885.53831863403
2015-09-30,AMZN,Consumer Discretionary,25.594499588012695,2821.0,0.07083991186389732,-0.0019497803810220038,72202.08333778381
2015-09-30,SBUX,Consumer Discretionary,46.99378967285156,1395.0,0.06431954441932775,0.03893258417016687,65556.33659362793
2015-09-30,CAT,Industrials,51.16758346557617,813.0,0.04081442997904143,-0.1449500239814513,41599.24535751343
2015-09-30,FDX,Industrials,125.34675598144531,341.0,0.041936845626350056,-0.04241000888146362,42743.24378967285
2015-09-30,FCX,Materials,8.855230331420898,3295.0,0.028627509280443324,-0.08928566349405875,29177.98394203186
2015-09-30,NUE,Materials,29.982080459594727,1472.0,0.043300993255436515,-0.12411052829593205,44133.62243652344
2015-09-30,XOM,Energy,48.8723030090332,892.0,0.04277164389317553,-0.011828823594338012,43594.09428405762
2015-09-30,OXY,Energy,49.75470733642578,856.0,0.041786521872614044,-0.08409702481938808,42590.02947998047
2015-09-30,META,Communication,89.4782943725586,662.0,0.058117104610659664,0.005255604736969843,59234.63087463379
2015-09-30,BKNG,Communication,1223.4833984375,50.0,0.06002005212701276,-0.009434352928153977,61174.169921875
2015-10-31,NVDA,Technology,0.6895245909690857,108512.0,0.06774666478788795,0.15091230890759721,74821.69241523743
2015-10-31,AMD,Technology,2.119999885559082,19455.0,0.03734457013040055,0.23255805249727524,41244.59777355194
2015-10-31,TSLA,Technology,13.795332908630371,3684.0,0.04601635331527692,-0.16694846898986193,50822.00643539429
2015-10-31,GS,Financials,154.62533569335938,355.0,0.04970148908171145,0.0790748401198218,54891.99417114258
2015-10-31,MS,Financials,25.364879608154297,1947.0,0.04471560889095369,0.0515607472837023,49385.420597076416
2015-10-31,UNH,Healthcare,101.93609619140625,550.0,0.05076344404343226,0.0152577010000019,56064.85290527344
2015-10-31,DHR,Healthcare,38.471229553222656,1479.0,0.05151866881124119,0.09505926946042642,56898.94850921631
2015-10-31,LLY,Healthcare,68.66304779052734,842.0,0.05234745357122089,-0.02533174913785996,57814.28623962402
2015-10-31,TGT,Consumer Staples,58.919918060302734,908.0,0.04844047295450136,-0.018815264208975835,53499.28559875488
2015-10-31,WMT,Consumer Staples,15.877758979797363,2162.0,0.03108173739680261,-0.11721127188634073,34327.7149143219
2015-10-31,AMZN,Consumer Discretionary,31.295000076293945,2821.0,0.079935267962898,0.2227236546930227,88283.19521522522
2015-10-31,SBUX,Consumer Discretionary,51.731197357177734,1395.0,0.06534120363706337,0.10080922856627983,72165.02031326294
2015-10-31,CAT,Industrials,57.77936935424805,813.0,0.042532776598421716,0.1292182557950985,46974.62728500366
2015-10-31,FDX,Industrials,135.85476684570312,341.0,0.041945913074311086,0.0838315342266478,46326.475494384766
2015-10-31,FCX,Materials,10.79776382446289,3295.0,0.03221436944914888,0.21936566530057666,35578.631801605225
2015-10-31,NUE,Materials,33.774742126464844,1472.0,0.04501530985544305,0.1264976148663628,49716.42041015625
2015-10-31,XOM,Energy,54.38728713989258,892.0,0.04392609970388733,0.11284477692487749,48513.46012878418
2015-10-31,OXY,Energy,56.06523895263672,856.0,0.04345380731024321,0.12683285570430747,47991.84454345703
2015-10-31,META,Communication,101.4916763305664,662.0,0.060834340921799054,0.13426029231165248,67187.48973083496
2015-10-31,BKNG,Communication,1438.5125732421875,50.0,0.06512444850335543,0.1757516081373065,71925.62866210938
2015-11-30,NVDA,Technology,0.773872971534729,108512.0,0.07565240518558816,0.12232831384171039,83974.50388717651
2015-11-30,AMD,Technology,2.359999895095825,19455.0,0.0413636173603007,0.11320755777939628,45913.79795908928
2015-11-30,TSLA,Technology,15.350666999816895,3684.0,0.05094741640518914,0.11274349821695906,56551.85722732544
2015-11-30,GS,Financials,157.24008178710938,355.0,0.050288294529709454,0.016910204799395645,55820.22903442383
2015-11-30,MS,Financials,26.388090133666992,1947.0,0.046285952307026874,0.04033965630113823,51377.611490249634
2015-11-30,UNH,Healthcare,97.548095703125,550.0,0.048334449693465294,-0.04304658165486208,53651.45263671875
2015-11-30,DHR,Healthcare,39.7410888671875,1479.0,0.052952105011685555,0.033008025184328105,58777.07043457031
2015-11-30,LLY,Healthcare,69.49654388427734,842.0,0.05271698839404777,0.012138932374408551,58516.08995056152
2015-11-30,TGT,Consumer Staples,55.78166961669922,908.0,0.04563022926001871,-0.053262946502940056,50649.75601196289
2015-11-30,WMT,Consumer Staples,16.321575164794922,2162.0,0.031790184774554905,0.027952067137576808,35287.24550628662
2015-11-30,AMZN,Consumer Discretionary,33.2400016784668,2821.0,0.08447718164659289,0.06215055431957639,93770.04473495483
2015-11-30,SBUX,Consumer Discretionary,50.91993713378906,1395.0,0.0639937204170657,-0.015682223973810805,71033.31230163574
2015-11-30,CAT,Industrials,57.510223388671875,813.0,0.04212218520314978,-0.0046581672417714826,46755.811614990234
2015-11-30,FDX,Industrials,138.02247619628906,341.0,0.04240133073022422,0.01595607869282878,47065.66438293457
2015-11-30,FCX,Materials,7.504310607910156,3295.0,0.022276220780635486,-0.30501252575012305,24726.703453063965
2015-11-30,NUE,Materials,33.096065521240234,1472.0,0.04388938252491598,-0.020094205388257236,48717.408447265625
2015-11-30,XOM,Energy,54.145294189453125,892.0,0.04351118039889605,-0.004449439623951279,48297.60241699219
2015-11-30,OXY,Energy,56.855018615722656,856.0,0.04384477683554775,0.014086797413868757,48667.895935058594
2015-11-30,META,Communication,103.75101470947266,662.0,0.06187648509017376,0.022261316992611357,68683.1717376709
2015-11-30,BKNG,Communication,1235.34375,50.0,0.055645893451211806,-0.14123534755367206,61767.1875
2015-12-31,NVDA,Technology,0.8041253089904785,108512.0,0.07884290214432943,0.03909212308546417,87257.2455291748
2015-12-31,AMD,Technology,2.869999885559082,19455.0,0.05045151557854203,0.21610170048018107,55835.84777355194
2015-12-31,TSLA,Technology,16.000667572021484,3684.0,0.053262166332949154,0.04234347420944928,58946.45933532715
2015-12-31,GS,Financials,149.138916015625,355.0,0.04783881769310399,-0.051520996932911234,52944.315185546875
2015-12-31,MS,Financials,24.47244644165039,1947.0,0.04305310127747546,-0.07259501094293086,47647.85322189331
2015-12-31,UNH,Healthcare,102.2546615600586,550.0,0.050816752516753515,0.048248669776777886,56240.06385803223
2015-12-31,DHR,Healthcare,38.34894561767578,1479.0,0.051248682414730115,-0.03503032476448198,56718.09056854248
2015-12-31,LLY,Healthcare,71.3770980834961,842.0,0.05430403259235518,0.02705967943312637,60099.51658630371
2015-12-31,TGT,Consumer Staples,55.866294860839844,908.0,0.04583495616080747,0.0015170797991908014,50726.59573364258
2015-12-31,WMT,Consumer Staples,17.146377563476562,2162.0,0.033495708995673314,0.05053448520463344,37070.46829223633
2015-12-31,AMZN,Consumer Discretionary,33.794498443603516,2821.0,0.08614105650576377,0.01668161062386253,95334.28010940552
2015-12-31,SBUX,Consumer Discretionary,49.791893005371094,1395.0,0.06276159150995292,-0.022153289888282912,69459.69074249268
2015-12-31,CAT,Industrials,53.797611236572266,813.0,0.03951979110874205,-0.06455568998591132,43737.45793533325
2015-12-31,FDX,Industrials,129.9293212890625,341.0,0.04003341617494471,-0.05863649986772346,44305.89855957031
2015-12-31,FCX,Materials,6.210780143737793,3295.0,0.018491097022730916,-0.17237165833845902,20464.520573616028
2015-12-31,NUE,Materials,32.47766876220703,1472.0,0.04319701733421136,-0.018684902549408244,47807.12841796875
2015-12-31,XOM,Energy,51.68536376953125,892.0,0.04165753176724502,-0.045432026120582836,46103.344482421875
2015-12-31,OXY,Energy,51.4090461730957,856.0,0.03976256695457319,-0.09578701362206443,44006.14352416992
2015-12-31,META,Communication,104.1690444946289,662.0,0.06231000305382925,0.004029163341937814,68959.90745544434
2015-12-31,BKNG,Communication,1261.1614990234375,50.0,0.056977292861287186,0.020899242841061483,63058.074951171875
2016-01-31,NVDA,Technology,0.7145881652832031,108512.0,0.0760390777368528,-0.11134725235757448,77541.39099121094
2016-01-31,AMD,Technology,2.200000047683716,19455.0,0.04197175979373867,-0.23344943017126596,42801.00092768669
2016-01-31,TSLA,Technology,12.74666690826416,3684.0,0.04604892667692852,-0.20336655637088663,46958.720890045166
2016-01-31,GS,Financials,133.68963623046875,355.0,0.046540318167594026,-0.10358986237728629,47459.820861816406
2016-01-31,MS,Financials,20.028173446655273,1947.0,0.03823935415623495,-0.18160313500293435,38994.85370063782
2016-01-31,UNH,Healthcare,100.09901428222656,550.0,0.05398781408355459,-0.021081163879907105,55054.45785522461
2016-01-31,DHR,Healthcare,35.77665710449219,1479.0,0.051888508323644424,-0.06707586015084532,52913.675857543945
2016-01-31,LLY,Healthcare,67.00606536865234,842.0,0.05532602409177132,-0.061238588177549125,56419.10704040527
2016-01-31,TGT,Consumer Staples,55.72011184692383,908.0,0.049613638893540986,-0.002616658475027789,50593.861557006836
2016-01-31,WMT,Consumer Staples,18.561735153198242,2162.0,0.03935297001364576,0.08254557468374712,40130.4714012146
2016-01-31,AMZN,Consumer Discretionary,29.350000381469727,2821.0,0.081192226439669,-0.13151543200295746,82796.3510761261
2016-01-31,SBUX,Consumer Discretionary,50.40568161010742,1395.0,0.06895360120837143,0.012327079122501194,70315.92584609985
2016-01-31,CAT,Industrials,49.886470794677734,813.0,0.039771922081828615,-0.07270100571372007,40557.700756073
2016-01-31,FDX,Industrials,115.88027954101562,341.0,0.03874959489117905,-0.10812833938223254,39515.17532348633
2016-01-31,FCX,Materials,4.220026969909668,3295.0,0.013635588887236547,-0.3205319022337898,13904.988865852356
2016-01-31,NUE,Materials,31.48642349243164,1472.0,0.04545005318376967,-0.03052082577210291,46348.015380859375
2016-01-31,XOM,Energy,51.619041442871094,892.0,0.04515210928361739,-0.0012831935740240663,46044.184967041016
2016-01-31,OXY,Energy,52.33671569824219,856.0,0.043932253786840327,0.01804486941895389,44800.22863769531
2016-01-31,META,Communication,111.68363952636719,662.0,0.07250213589970084,0.07213846558922543,73934.56936645508
2016-01-31,BKNG,Communication,1053.452392578125,50.0,0.051652122400281095,-0.16469667572800872,52672.61962890625
2016-02-29,NVDA,Technology,0.7678772807121277,108512.0,0.08029185030235182,0.0745731849726412,83323.8994846344
2016-02-29,AMD,Technology,2.140000104904175,19455.0,0.04011870534717319,-0.027272700672307915,41633.70204091072
2016-02-29,TSLA,Technology,12.795332908630371,3684.0,0.04542271520741684,0.003817939286909544,47138.00643539429
2016-02-29,GS,Financials,124.27252197265625,355.0,0.04251139386642988,-0.07044012178758763,44116.74530029297
2016-02-29,MS,Financials,19.114986419677734,1947.0,0.03586260437247206,-0.04559512276093469,37216.87855911255
2016-02-29,UNH,Healthcare,103.52372741699219,550.0,0.05486614790900044,0.03421325533845643,56938.0500793457
2016-02-29,DHR,Healthcare,36.85841751098633,1479.0,0.05252991995655523,0.03023648641444243,54513.59949874878
2016-02-29,LLY,Healthcare,61.4163703918457,842.0,0.04983082967208276,-0.08342073133310235,51712.58386993408
2016-02-29,TGT,Consumer Staples,60.860450744628906,908.0,0.053250402267739,0.09225284600696404,55261.28927612305
2016-02-29,WMT,Consumer Staples,18.556137084960938,2162.0,0.038658512720587984,-0.0003015918604107881,40118.36837768555
2016-02-29,AMZN,Consumer Discretionary,27.625999450683594,2821.0,0.07509706516538146,-0.0587393835904203,77932.94445037842
